loc,uniq_libs,total_libs
1240597,760,10015
1240647,760,10015
1240705,760,10015
1240765,760,10015
1240799,760,10016
1240866,760,10016
1240914,760,10017
1240930,760,10019
1241179,760,10019
1241221,760,10019
1241357,760,10022
1241385,760,10022
1241498,760,10024
1241556,760,10026
1241559,760,10029
1241652,760,10029
1241738,760,10029
1241807,760,10029
1241810,760,10032
1242013,760,10033
1242389,760,10035
1242391,760,10037
1242593,760,10037
1242705,760,10037
1242742,760,10037
1242983,760,10038
1243159,760,10041
1243269,760,10043
1243273,760,10047
1243556,760,10049
1243624,760,10049
1243650,760,10049
1243872,760,10049
1243982,760,10050
1243991,760,10050
1244057,760,10066
1245436,760,10067
1245619,760,10070
1246124,760,10071
1246169,760,10075
1246271,760,10075
1246274,760,10075
1246274,760,10075
1246316,760,10075
1246402,760,10075
1246554,760,10075
1246705,760,10075
1246778,760,10075
1246915,760,10076
1246974,760,10076
1247159,760,10076
1247305,760,10076
1247357,760,10076
1247469,760,10077
1247556,760,10077
1247571,760,10079
1247656,760,10079
1247686,760,10082
1247930,760,10082
1248141,760,10082
1248230,760,10082
1248421,760,10082
1248611,760,10083
1248769,760,10083
1248825,760,10083
1248875,760,10083
1249044,760,10083
1249254,760,10083
1249501,760,10083
1249581,760,10083
1251208,760,10092
1251283,760,10092
1253447,760,10092
1253717,760,10092
1254084,760,10093
1254363,760,10094
1254493,760,10094
1254551,760,10094
1254894,760,10097
1255197,760,10097
1255358,760,10106
1255586,760,10109
1256314,760,10110
1257175,760,10111
1257589,760,10114
1257939,760,10115
1258628,760,10115
1259212,760,10116
1259619,760,10116
1260210,760,10119
1260872,760,10122
1260976,760,10122
1261020,760,10122
1261648,760,10125
1261754,760,10125
1261831,760,10125
1262225,760,10125
1262403,760,10127
1262467,760,10127
1262689,760,10127
1262747,760,10127
1262896,760,10127
1262947,760,10127
1263083,760,10129
1263926,760,10129
1264288,760,10130
1265502,760,10132
1265502,760,10132
1265511,760,10132
1265526,760,10133
1265584,760,10133
1265892,760,10133
1265977,760,10156
1266036,760,10157
1266113,760,10163
1266144,760,10164
1266231,760,10167
1266312,760,10171
1266407,760,10173
1266440,760,10174
1266454,760,10176
1266579,760,10183
1266717,760,10196
1267110,760,10204
1267152,760,10209
1267649,760,10219
1269458,760,10233
1269507,760,10234
1271093,760,10247
1271130,760,10249
1271349,760,10252
1271726,760,10253
1271758,760,10256
1271775,760,10258
1271783,760,10259
1271808,760,10260
1271834,760,10261
1271861,760,10262
1271885,760,10263
1271906,760,10264
1271933,760,10265
1271956,760,10266
1271990,760,10267
1272024,760,10268
1272042,760,10268
1272065,760,10269
1272090,760,10270
1272113,760,10271
1272177,760,10272
1272229,760,10273
1272245,760,10275
1272305,760,10278
1272701,760,10286
1272852,760,10292
1272877,760,10295
1273381,760,10303
1273480,760,10303
1273484,760,10303
1273486,760,10303
1273491,760,10303
1273511,760,10303
1273514,760,10303
1273537,760,10303
1273644,760,10303
1273703,760,10303
1273706,760,10303
1273709,760,10303
1273764,760,10303
1273824,760,10303
1273826,760,10303
1273878,760,10303
1273883,760,10303
1273886,760,10303
1273892,760,10303
1273895,760,10303
1273898,760,10303
1273907,760,10303
1273919,760,10303
1273931,760,10303
1273946,760,10303
1273955,760,10303
1273967,760,10303
1273974,760,10303
1273986,760,10303
1273995,760,10303
1274004,760,10303
1274016,760,10303
1274028,760,10303
1274031,760,10303
1274094,760,10303
1274099,760,10303
1274103,760,10303
1274107,760,10303
1274165,760,10303
1274192,760,10303
1274196,760,10303
1274233,760,10304
1274237,760,10304
1274243,760,10304
1274250,760,10304
1274256,760,10304
1274259,760,10304
1274284,760,10304
1274293,760,10304
1274694,760,10313
1274899,760,10317
1275036,760,10321
1275226,760,10324
1275642,760,10330
1276409,760,10334
1276533,760,10336
1276729,760,10340
1277278,760,10345
1277312,760,10347
1277372,760,10349
1277476,760,10355
1277583,760,10362
1277742,760,10368
1277817,760,10369
1277913,760,10371
1277977,760,10372
1277994,760,10375
1278017,760,10376
1278065,760,10379
1278295,760,10383
1278327,760,10384
1279424,760,10388
1279549,760,10391
1279633,760,10392
1280161,760,10395
1280223,760,10395
1280261,760,10396
1280333,760,10396
1280388,760,10397
1280395,760,10397
1280402,760,10397
1280405,760,10398
1280455,760,10398
1280469,760,10398
1280474,760,10398
1280522,760,10398
1280662,760,10398
1280686,760,10398
1280689,760,10398
1280728,760,10398
1280734,760,10399
1280796,760,10399
1280829,760,10399
1280984,760,10401
1280995,760,10401
1281083,760,10401
1281136,760,10401
1281161,760,10401
1281174,760,10401
1281198,760,10401
1281219,760,10402
1281226,760,10402
1281237,760,10402
1281252,760,10402
1281303,760,10402
1281327,760,10403
1281331,760,10403
1281369,760,10403
1281385,760,10403
1281443,760,10403
1281474,760,10403
1281522,760,10403
1281563,760,10403
1281574,760,10403
1281595,760,10403
1281608,760,10403
1281615,760,10403
1281632,760,10403
1281676,760,10403
1281748,760,10403
1281755,760,10403
1281802,760,10403
1281836,760,10403
1281838,760,10403
1281852,760,10403
1281858,760,10404
1281870,760,10404
1281891,760,10404
1281896,760,10404
1281954,760,10404
1281973,760,10405
1282126,760,10406
1282143,760,10407
1282163,760,10407
1282205,760,10407
1282220,760,10407
1282232,760,10407
1282423,760,10407
1282456,760,10407
1282473,760,10409
1282474,760,10409
1283013,760,10410
1283215,760,10412
1283267,760,10412
1283542,760,10412
1283610,760,10412
1283635,760,10412
1283683,760,10413
1283812,760,10417
1283961,760,10419
1283970,760,10419
1284424,760,10419
1284467,760,10419
1284474,760,10420
1284499,760,10420
1284543,760,10420
1284603,760,10421
1284783,760,10421
1284846,760,10421
1284958,760,10421
1285103,760,10423
1285166,760,10424
1285493,760,10425
1285506,760,10427
1286527,760,10429
1286536,760,10429
1286573,760,10429
1286617,760,10441
1286740,760,10441
1286749,760,10441
1286751,760,10441
1286753,760,10441
1286776,760,10441
1286786,760,10442
1286831,760,10445
1286852,760,10445
1286912,760,10445
1286930,760,10445
1286949,760,10445
1286956,760,10445
1286959,760,10445
1286987,760,10446
1287072,760,10447
1287625,760,10451
1287821,760,10455
1287928,760,10455
1287930,760,10456
1287931,760,10457
1287956,760,10458
1287962,760,10460
1287968,760,10462
1287992,760,10463
1288042,760,10467
1288960,760,10467
1289028,760,10468
1289177,760,10471
1289386,760,10471
1289443,760,10472
1289491,760,10473
1289530,760,10475
1289549,760,10475
1289643,760,10481
1289708,760,10485
1289767,760,10488
1289771,760,10490
1289788,760,10490
1289815,760,10491
1289821,760,10491
1289844,760,10492
1290017,760,10492
1290242,760,10497
1290944,760,10502
1290953,760,10502
1291214,760,10502
1291795,760,10509
1291837,760,10510
1291997,760,10511
1292034,760,10511
1292044,760,10511
1292062,760,10511
1292064,760,10511
1292080,760,10511
1292090,760,10511
1292124,760,10511
1292137,760,10511
1292174,760,10511
1292181,760,10511
1292188,760,10511
1292226,760,10511
1292239,760,10511
1292241,760,10511
1292251,760,10511
1292267,760,10511
1292269,760,10511
1292279,760,10511
1292317,760,10511
1292325,760,10511
1292326,760,10511
1292327,760,10511
1292328,760,10511
1292329,760,10511
1292337,760,10511
1292413,760,10511
1292415,760,10511
1292435,760,10511
1292437,760,10511
1292450,760,10511
1292452,760,10511
1292462,760,10511
1292655,760,10511
1292713,760,10511
1292815,760,10511
1292817,760,10511
1292909,760,10511
1292988,760,10511
1293045,760,10511
1293047,760,10511
1293060,760,10511
1293062,760,10511
1293072,760,10511
1293090,760,10511
1293106,760,10511
1293111,760,10511
1293119,760,10511
1293138,760,10511
1293167,760,10511
1293376,760,10511
1293429,760,10511
1293572,760,10512
1293579,760,10512
1293586,760,10512
1293598,760,10512
1293681,760,10512
1293727,760,10512
1293771,760,10512
1293814,760,10518
1293815,760,10518
1293832,760,10518
1293867,760,10519
1293875,760,10519
1293894,760,10525
1294060,760,10529
1294264,760,10529
1294312,760,10529
1294373,760,10529
1294396,760,10529
1294423,760,10529
1294457,760,10529
1294590,760,10529
1294604,760,10529
1294682,760,10529
1294749,760,10531
1294924,760,10531
1295071,760,10531
1295104,760,10531
1295122,760,10531
1295144,760,10531
1295211,760,10531
1295373,760,10531
1295429,760,10531
1295484,760,10531
1295532,760,10531
1295666,760,10531
1295713,760,10531
1295821,760,10531
1295855,760,10531
1295892,760,10531
1295914,760,10531
1295933,760,10531
1295971,760,10531
1295983,760,10531
1296029,760,10531
1296051,760,10531
1296068,760,10531
1296172,760,10531
1296300,760,10531
1296342,760,10531
1296353,760,10531
1296460,760,10531
1296545,760,10531
1296608,760,10531
1296623,760,10531
1296636,760,10531
1296676,760,10531
1296706,761,10537
1296781,761,10537
1296787,761,10537
1297025,761,10537
1297073,761,10538
1297077,761,10538
1297134,762,10539
1297360,762,10540
1297396,762,10540
1297403,764,10543
1297434,765,10545
1297487,765,10545
1297687,765,10547
1297727,765,10547
1297770,765,10547
1297794,765,10547
1297858,765,10547
1297923,765,10547
1297966,765,10547
1298002,765,10547
1298027,765,10547
1298093,765,10547
1298174,765,10547
1298257,765,10547
1298326,765,10547
1298424,765,10547
1298485,765,10548
1298543,765,10548
1298584,765,10548
1298610,765,10548
1298685,765,10548
1298763,765,10548
1298824,765,10548
1298954,765,10548
1299037,765,10548
1299130,765,10548
1299195,765,10548
1299272,765,10548
1299335,765,10548
1299381,765,10548
1299419,765,10548
1299446,765,10548
1299458,765,10549
1299521,765,10549
1299713,765,10549
1299807,765,10549
1299908,766,10551
1300034,766,10551
1300194,766,10551
1300470,766,10551
1300533,766,10551
1300566,766,10551
1300686,766,10551
1300800,766,10551
1301083,766,10551
1301167,766,10551
1301221,766,10551
1301329,766,10551
1301420,766,10551
1301459,766,10552
1301497,766,10552
1301541,766,10552
1301601,766,10552
1301641,766,10552
1301681,766,10552
1301724,766,10553
1301760,766,10554
1301772,766,10554
1301789,767,10557
1301797,767,10557
1301815,768,10561
1301827,768,10561
1301844,769,10564
1301857,769,10564
1301873,770,10568
1301890,770,10568
1301910,772,10572
1301930,772,10572
1301955,772,10572
1301978,773,10576
1301980,775,10578
1302044,775,10579
1302068,775,10580
1302080,775,10581
1302095,775,10581
1302105,775,10583
1302124,775,10586
1302137,775,10587
1302152,775,10587
1302184,776,10590
1302193,776,10590
1302213,777,10595
1302217,777,10595
1302268,777,10596
1302290,777,10600
1302307,777,10603
1302320,778,10604
1302343,779,10609
1302356,779,10610
1302381,779,10615
1302425,779,10616
1302466,779,10617
1302501,779,10617
1302521,780,10619
1302558,780,10620
1302592,780,10621
1302647,780,10622
1302717,780,10623
1302734,780,10624
1302789,780,10625
1302862,780,10626
1302922,780,10627
1303027,780,10628
1303035,780,10629
1303049,780,10630
1303050,781,10631
1303073,781,10632
1303093,781,10632
1303106,782,10634
1303141,782,10634
1303178,783,10638
1303277,783,10638
1303290,784,10640
1303375,784,10640
1303409,785,10644
1303454,785,10644
1303483,786,10648
1303491,786,10650
1303496,786,10650
1303524,787,10652
1303549,787,10653
1303611,787,10654
1303657,787,10654
1303679,788,10656
1303733,788,10660
1303780,788,10660
1303819,789,10663
1303861,789,10663
1303900,790,10666
1304002,790,10667
1304039,790,10667
1304064,791,10669
1304103,791,10672
1304118,791,10674
1304142,792,10675
1304172,793,10677
1304212,793,10680
1304228,794,10682
1304261,794,10683
1304272,794,10683
1304285,795,10685
1304308,795,10685
1304319,796,10687
1304357,796,10687
1304387,797,10689
1304424,797,10689
1304436,799,10694
1304486,799,10694
1304525,799,10694
1304541,800,10699
1304561,800,10700
1304577,800,10705
1304616,800,10705
1304633,801,10707
1304678,801,10711
1304717,801,10714
1304745,801,10715
1304794,802,10718
1304823,803,10720
1304841,804,10722
1304872,805,10725
1304901,805,10727
1304932,806,10730
1304976,806,10730
1305010,806,10733
1305035,806,10734
1305062,807,10738
1305082,807,10738
1305124,807,10742
1305133,807,10742
1305153,808,10747
1305213,808,10747
1305245,809,10753
1305293,809,10755
1305315,810,10758
1305361,810,10762
1305385,810,10763
1305432,811,10767
1305475,811,10767
1305554,812,10771
1305590,813,10773
1305600,813,10774
1305682,813,10775
1305702,813,10775
1305741,814,10778
1305756,814,10780
1305769,814,10782
1305794,814,10783
1305824,814,10784
1305866,815,10787
1305878,815,10788
1305902,815,10788
1305921,816,10790
1305965,816,10793
1305985,816,10793
1306001,816,10794
1306055,817,10797
1306070,817,10798
1306087,817,10798
1306126,818,10801
1306138,818,10801
1306147,818,10801
1306194,818,10802
1306218,818,10802
1306231,819,10804
1306262,819,10807
1306280,819,10807
1306298,820,10809
1306317,820,10812
1306389,820,10813
1306404,821,10815
1306463,821,10818
1306573,821,10819
1306645,822,10822
1306675,822,10823
1306788,822,10824
1306789,823,10825
1306805,823,10825
1306820,824,10827
1306853,824,10830
1306872,824,10830
1306886,825,10833
1306929,825,10837
1306963,825,10837
1306995,825,10840
1307013,825,10840
1307042,826,10844
1307063,827,10845
1307097,828,10848
1307119,828,10849
1307150,828,10851
1307180,828,10853
1307201,828,10854
1307217,830,10857
1307262,830,10861
1307278,830,10861
1307292,831,10864
1307319,831,10868
1307331,831,10869
1307352,831,10870
1307364,831,10873
1307400,831,10876
1307416,831,10876
1307438,831,10879
1307456,831,10879
1307475,832,10882
1307504,832,10886
1307533,832,10887
1307575,833,10891
1307591,833,10892
1307616,833,10892
1307642,834,10897
1307668,834,10897
1307682,835,10900
1307712,835,10905
1307743,835,10906
1307764,835,10908
1307775,835,10908
1307790,836,10911
1307818,836,10915
1307851,836,10915
1307868,837,10917
1307920,837,10920
1307941,837,10920
1307964,840,10924
1308023,840,10924
1308045,840,10924
1308118,840,10929
1308130,840,10930
1308164,841,10935
1308188,841,10937
1308204,841,10937
1308230,842,10941
1308263,842,10944
1308293,842,10945
1308309,843,10947
1308331,843,10948
1308372,843,10949
1308426,843,10950
1308481,843,10952
1308491,843,10953
1308513,844,10956
1308546,844,10958
1308588,844,10959
1308615,844,10959
1308633,845,10961
1308680,845,10964
1308692,845,10964
1308711,846,10967
1308729,846,10971
1308743,846,10971
1308758,847,10975
1308766,847,10976
1308784,848,10980
1308807,848,10982
1308839,848,10982
1308855,848,10984
1308893,848,10987
1308934,848,10987
1308946,849,10989
1308984,849,10992
1309021,849,10992
1309042,854,10998
1309066,854,11003
1309086,854,11003
1309111,855,11010
1309150,855,11010
1309167,856,11017
1309198,856,11025
1309212,856,11025
1309232,857,11032
1309252,857,11039
1309285,857,11039
1309298,858,11041
1309318,858,11044
1309361,858,11045
1309378,858,11045
1309398,858,11048
1309413,858,11048
1309423,859,11051
1309442,859,11055
1309459,859,11055
1309477,859,11058
1309504,859,11058
1309515,860,11062
1309540,860,11067
1309559,860,11067
1309581,860,11070
1309624,860,11070
1309656,861,11076
1309692,861,11076
1309720,862,11082
1309757,862,11082
1309769,863,11087
1309794,863,11093
1309821,863,11093
1309845,863,11096
1309893,863,11096
1309918,864,11098
1309950,864,11098
1309972,865,11101
1310019,865,11104
1310092,865,11104
1310132,866,11107
1310145,866,11107
1310175,867,11111
1310196,867,11111
1310215,868,11115
1310237,868,11119
1310247,868,11119
1310280,869,11123
1310296,869,11123
1310318,870,11127
1310341,870,11131
1310361,870,11132
1310463,870,11133
1310538,871,11135
1310695,871,11138
1310742,871,11138
1310758,872,11141
1310793,872,11145
1310827,872,11145
1310851,873,11148
1310917,873,11152
1310957,873,11153
1310982,873,11154
1311005,873,11155
1311056,873,11157
1311102,875,11162
1311119,875,11162
1311133,876,11167
1311135,876,11169
1311144,877,11172
1311193,877,11174
1311284,877,11178
1311293,877,11181
1311295,877,11183
1311302,877,11183
1311319,878,11186
1311337,878,11186
1311354,879,11189
1311387,879,11191
1311422,879,11191
1311448,879,11191
1311460,880,11193
1311481,880,11196
1311548,880,11196
1311579,881,11199
1311620,881,11199
1311658,881,11199
1311692,883,11202
1311774,883,11206
1311779,883,11206
1311805,884,11211
1311809,884,11211
1311835,884,11216
1311850,884,11217
1311868,884,11217
1311882,884,11217
1311899,885,11220
1311910,885,11221
1311929,886,11224
1311976,886,11226
1311984,886,11226
1312014,888,11231
1312021,888,11231
1312052,889,11236
1312061,889,11236
1312078,889,11236
1312092,889,11237
1312099,889,11238
1312124,889,11239
1312143,889,11239
1312152,889,11239
1312163,889,11239
1312196,890,11240
1312265,890,11242
1312267,890,11243
1312281,890,11244
1312299,890,11245
1312303,890,11245
1312315,890,11245
1312403,890,11247
1312414,890,11247
1312434,890,11247
1312460,891,11248
1312529,891,11248
1312561,892,11249
1312591,893,11251
1312615,894,11252
1312642,894,11253
1312678,894,11253
1312688,895,11255
1312697,895,11255
1312707,895,11255
1312717,895,11255
1312742,896,11256
1312759,896,11257
1312776,896,11257
1312785,896,11257
1312807,896,11257
1312823,897,11259
1312846,897,11259
1312862,901,11263
1312892,906,11270
1312901,906,11270
1312918,906,11270
1312927,906,11270
1312936,906,11270
1312970,907,11271
1313014,908,11273
1313029,911,11278
1313038,911,11278
1313042,912,11279
1313058,912,11279
1313072,912,11279
1313105,912,11279
1313118,913,11280
1313140,913,11280
1313145,913,11280
1313182,918,11285
1313205,918,11286
1313226,918,11286
1313245,918,11286
1313262,918,11286
1313279,918,11286
1313298,919,11288
1313323,921,11290
1313368,923,11292
1313385,923,11292
1313394,923,11292
1313408,924,11293
1313430,924,11294
1313446,924,11295
1313476,924,11296
1313487,924,11297
1313501,924,11298
1313556,929,11303
1313605,930,11309
1313614,931,11311
1313632,931,11312
1313644,931,11312
1313690,931,11312
1313728,932,11313
1313757,932,11314
1313787,932,11315
1313819,933,11316
1313878,933,11316
1313909,933,11316
1313932,934,11317
1313974,934,11318
1313980,934,11318
1314004,936,11321
1314023,936,11321
1314028,936,11321
1314079,936,11322
1314094,936,11322
1314111,936,11322
1314145,941,11327
1314155,941,11327
1314179,941,11327
1314185,941,11328
1314211,942,11329
1314225,942,11329
1314254,942,11330
1314265,942,11330
1314273,944,11332
1314314,944,11332
1314314,944,11332
1314327,945,11335
1314328,945,11336
1314348,945,11336
1314361,945,11336
1314588,946,11343
1314600,946,11344
1314609,946,11344
1314733,946,11346
1314745,946,11348
1314762,946,11348
1314910,946,11348
1314947,946,11348
1315077,946,11348
1315089,946,11352
1315134,946,11355
1315647,946,11356
1315727,946,11356
1315756,946,11356
1315778,946,11356
1315829,946,11356
1315913,946,11356
1315930,946,11356
1315942,946,11356
1315951,946,11356
1315980,946,11356
1315993,947,11363
1315996,947,11363
1316006,947,11369
1316565,947,11370
1316572,947,11371
1316595,947,11374
1316614,947,11376
1316660,948,11378
