loc,misses,hits,total,ratio
50508,20427,81771,102198,4.00308415332648
50549,20475,81853,102328,3.9977045177045176
50845,20600,82467,103067,4.003252427184466
50878,20629,82528,103157,4.000581705366232
51614,21184,83623,104807,3.947460347432024
51641,21212,83651,104863,3.9435696775410145
51649,21215,83660,104875,3.94343624793778
51674,21231,83688,104919,3.9417832414865055
51687,21234,83692,104926,3.9414147122539323
51850,21390,83957,105347,3.925058438522674
51859,21396,83969,105365,3.9245186016077773
51893,21407,83981,105388,3.9230625496332974
51981,21445,84140,105585,3.9235252972720915
51992,21451,84144,105595,3.92261433033425
52014,21464,84157,105621,3.920844204248975
52061,21486,84185,105671,3.9181327375965744
53126,22102,85980,108082,3.890145688173016
53140,22110,85992,108102,3.889280868385346
53280,22274,86148,108422,3.8676483792762864
53403,22388,86358,108746,3.8573342862247633
53543,22520,86489,109009,3.8405417406749556
53588,22533,86530,109063,3.840145564283495
53652,22579,86636,109215,3.8370166969307764
53862,22685,86950,109635,3.832929248402028
53886,22696,86960,109656,3.831512160733169
53946,22707,87016,109723,3.8321222530497203
53980,22736,87056,109792,3.82899366643209
54173,22822,87258,110080,3.8234160021032335
54198,22836,87292,110128,3.8225608688036434
54215,22851,87334,110185,3.8218896328388254
54337,22892,87586,110478,3.826052769526472
54693,23043,89311,112354,3.87584081933776
54870,23197,89555,112752,3.860628529551235
54984,23235,89688,112923,3.8600387346675276
55015,23248,89717,112965,3.859127666896077
55131,23286,89804,113090,3.8565661771021214
55160,23308,89847,113155,3.854770894113609
55580,23465,90187,113652,3.8434689963775837
55654,23546,90363,113909,3.83772190605623
55673,23556,90374,113930,3.836559687553065
55703,23590,90416,114006,3.8328105129292074
55722,23608,90426,114034,3.8303117587258555
55791,23651,90525,114176,3.8275337195044608
55848,23717,90636,114353,3.821562592233419
55877,23725,90662,114387,3.8213698630136985
55883,23729,90672,114401,3.821147119558346
55992,23785,90789,114574,3.817069581669119
56010,23796,90802,114598,3.815851403597243
56057,23830,90890,114720,3.814099874108267
56157,23906,90997,114903,3.8064502635321675
56469,24152,91508,115660,3.788837363365353
56663,24161,92626,116787,3.8336989363023055
56759,24195,92691,116886,3.830998140111593
56788,24220,92738,116958,3.8289843104872006
56875,24259,92829,117088,3.8265798260439423
57453,24489,93481,117970,3.8172648944424026
57596,24627,93752,118379,3.8068786291468713
57601,24629,93756,118385,3.8067319014170287
57624,24660,93799,118459,3.803690186536902
57638,24678,93814,118492,3.801523624280736
57671,24689,93824,118513,3.8002349224350924
57693,24698,93856,118554,3.8001457607903473
57703,24709,93874,118583,3.7991824841150996
57732,24739,93908,118647,3.7959497150248596
57781,24747,94010,118757,3.7988443043601245
58023,24893,94311,119204,3.7886554453059094
58074,24917,94374,119291,3.7875346149215394
58077,24922,94378,119300,3.78693523794238
58117,24949,94428,119377,3.784841075794621
58148,24961,94449,119410,3.783862826008573
58165,24982,94477,119459,3.7818028980866223
58903,25414,95711,121125,3.766073817580861
58981,25454,95825,121279,3.764634242162332
58995,25464,95841,121305,3.763784165881244
59033,25484,95858,121342,3.7614974101396954
59076,25515,95898,121413,3.7584950029394473
59100,25543,95926,121469,3.755471166268645
59125,25553,95943,121496,3.7546667710249286
59211,25572,95994,121566,3.7538714218676676
59220,25578,96005,121583,3.7534209085933226
59260,25594,96056,121650,3.753067125107447
59272,25599,96066,121665,3.752724715809211
59280,25605,96079,121684,3.7523530560437415
59296,25626,96111,121737,3.750526808709904
59457,25706,96418,122124,3.7507974791877383
59541,25741,96463,122204,3.7474457091799076
59549,25746,96469,122215,3.7469509826769207
59589,25765,96507,122272,3.745662720745197
59778,25948,96947,122895,3.736203175581933
60610,26253,98224,124477,3.7414390736296803
60687,26323,98341,124664,3.7359343539870076
60857,26372,98432,124804,3.732443500682542
60912,26388,98475,124863,3.7318099135970897
60923,26402,98483,124885,3.730134080751458
61073,26545,98852,125397,3.72394047843285
61090,26557,98870,125427,3.722935572542079
61166,26592,98978,125570,3.7220968712394704
61180,26606,99012,125618,3.7214162219048337
61234,26638,99094,125732,3.720024025827765
61272,26666,99172,125838,3.7190429760744017
61289,26681,99202,125883,3.718076533863049
61496,26828,99678,126506,3.715446548382287
61543,26857,99721,126578,3.7130357076367426
61600,26879,99757,126636,3.7113359872019047
61723,27018,99951,126969,3.6994226071507885
61809,27018,99951,126969,3.6994226071507885
62284,27472,101107,128579,3.68036546301689
62290,27477,101108,128585,3.679732139607672
62298,27477,101108,128585,3.679732139607672
62403,27519,101211,128730,3.677858933827537
62413,27530,101233,128763,3.677188521612786
62512,27566,101286,128852,3.6743089312921717
62551,27611,101357,128968,3.67089203578284
62592,27640,101430,129070,3.6696816208393632
62713,27684,101726,129410,3.674541251264268
62744,27717,101790,129507,3.672475376122957
